assists,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,77,True,True,100,100,1,0.36,214285,3,,0,0,-4,4,62.2,270,73,None,,0,2,1.5,1.5,0,0.73,0.26,0.81,0.29,0.08,2.24,0.81,0.03,Konstantinos,0.5,326,106,1,0.36,0,16.1,340,113,337,False,75.4,336,119,248,,2024-11-25T09:30:07.571904Z,46,347,49,0,0,None,0,,214285.jpg,1.9,275,91,0,83,False,0,0.0,Tsimikas,0.2,377,133,False,None,2,0.73,a,12,14,2020-08-10,21.0,323,109,15,26052,383,59840,674,0.1,3.3,Tsimikas,0
1,3,331,True,True,None,None,8,0.42,97032,None,,-1,1,4,-4,89.6,224,56,3,,0,2,3.5,3.5,1,0.37,0.02,1.65,0.09,1.28,17.78,0.94,0.07,Virgil,2.5,137,43,19,1.0,1,72.3,97,19,339,False,443.2,30,8,1710,,None,64,47,2,0,0,None,0,,97032.jpg,3.9,61,13,0,152,False,0,0.0,van Dijk,22.6,14,7,False,None,19,1.0,a,12,14,2018-01-01,191.0,102,7,75,2264766,37801,1448823,106258,0.4,11.7,Virgil,1
0,0,-1,True,True,100,100,0,0.0,223541,None,,0,0,-2,2,0.9,442,224,None,,0,3,1.0,1.0,0,0.08,0.4,0.24,1.2,0.16,0.55,2.75,0.8,Federico,0.0,715,322,0,0.0,0,1.6,462,218,636,False,0.2,491,231,18,,2024-12-26T10:30:09.366339Z,68,34,16,0,0,None,0,,223541.jpg,1.0,466,224,0,106,False,0,0.0,Chiesa,0.1,408,143,False,None,0,0.0,a,12,14,2024-08-29,15.0,347,184,1,46187,463,47295,428,0.0,0.1,Chiesa,0
0,0,6,True,True,None,None,0,0.0,432987,None,,0,0,0,0,0.0,501,37,None,,0,1,1.0,1.0,0,0.00,0.0,0.00,0.0,0.00,0.14,1.15,0.0,Vítezslav,0.0,438,49,0,0.0,0,0.9,471,39,660,False,8.8,450,39,11,,None,40,631,54,0,0,None,0,,432987.jpg,1.0,405,38,0,57,False,1,8.18,Jaros,0.2,390,58,False,None,0,0.0,a,12,14,2019-07-10,0.0,466,24,1,35247,154,22626,989,0.0,0.2,Jaros,0
0,0,0,True,True,None,None,0,0,464353,None,,0,0,0,0,0.0,511,43,None,,0,1,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Harvey,0.0,447,54,0,0,0,0.0,531,62,669,False,0.0,532,62,0,,None,40,641,60,0,0,None,0,,464353.jpg,0.0,537,62,0,241,False,0,0,Davies,0.0,629,71,False,None,0,0,a,12,14,2021-03-09,0.0,476,30,0,1435,117,990,88,0.0,0.0,Davies,0
0,0,0,True,True,None,None,0,0,591386,None,,0,0,0,0,0.0,666,292,None,,0,3,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Treymaurice,0.0,621,259,0,0,0,0.0,671,291,688,False,0.0,672,292,0,,None,45,461,289,0,0,None,0,,591386.jpg,0.0,676,294,0,241,False,0,0,Nyoni,0.0,695,305,False,None,0,0,a,12,14,2023-11-11,0.0,651,287,0,549,78,335,55,0.0,0.0,Nyoni,0
0,0,0,True,True,None,None,0,0,611926,None,,0,0,0,0,0.0,547,220,None,,0,2,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Amara,0.0,484,198,0,0,0,0.0,566,222,692,False,0.0,567,222,0,,None,40,686,223,0,0,None,0,,611926.jpg,0.0,573,222,0,241,False,0,0,Nallo,0.0,665,230,False,None,0,0,a,12,14,2024-02-27,0.0,516,211,0,569,95,407,63,0.0,0.0,Nallo,0
0,0,0,True,True,None,None,0,0,500058,None,,0,0,0,0,0.0,636,56,None,,0,4,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jayden,0.0,588,50,0,0,0,0.0,640,56,709,False,0.0,641,56,0,,None,45,425,69,0,0,None,0,,500058.jpg,0.0,647,59,0,241,False,0,0,Danns,0.0,605,75,False,None,0,0,a,12,14,2024-02-20,0.0,620,56,0,2291,1503,560,393,0.0,0.0,Danns,0
0,1,198,True,True,100,100,3,0.2,211975,None,,0,0,-2,2,205.5,115,24,None,,0,2,2.9,2.9,2,0.99,0.07,1.34,0.09,0.35,20.83,1.37,0.02,Manuel,2.4,142,46,19,1.25,0,49.5,178,49,340,False,246.0,164,61,1366,,2024-12-05T00:30:08.316605Z,53,150,17,0,0,None,0,,211975.jpg,2.2,229,68,0,207,False,0,0.0,Akanji,2.8,114,43,False,None,16,1.05,a,13,43,2022-09-01,43.0,269,82,35,399947,6636,640387,7449,0.5,6.6,Akanji,3
0,0,102,True,True,100,100,3,0.53,126184,None,,0,0,-2,2,16.9,368,125,None,,0,2,3.3,3.3,6,0.12,0.02,0.34,0.06,0.22,10.31,1.82,0.04,Nathan,2.8,116,32,7,1.23,0,10.9,363,122,341,False,73.6,341,120,511,,2024-12-05T00:30:08.334401Z,53,145,16,0,0,None,0,,126184.jpg,2.9,139,42,0,152,False,0,0.0,Aké,1.0,207,81,False,None,6,1.06,a,13,43,2020-08-05,18.0,337,114,23,61942,6553,248271,2231,0.5,4.3,Aké,0
4,7,354,True,True,None,None,4,0.22,165809,4,,0,0,-2,2,530.8,13,11,None,,0,3,4.1,4.1,2,3.13,0.17,5.95,0.32,2.82,26.23,1.44,0.15,Bernardo,3.6,65,31,26,1.42,2,131.8,17,13,342,False,351.8,78,24,1644,,None,63,54,31,0,0,None,0,,165809.jpg,3.4,95,45,0,173,False,0,0.0,Veiga de Carvalho e Silva,3.5,99,32,False,None,18,0.99,a,13,43,2017-07-01,435.0,33,19,67,907547,9174,1075637,36232,0.6,10.6,Bernardo,4
0,0,0,True,True,25,0,0,0,477555,None,,0,0,-3,3,0.0,674,298,None,,0,3,0.1,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Oscar,0.0,633,267,0,0,0,0.0,679,297,343,False,0.0,679,297,0,Lack of match fitness - 25% chance of playing,2024-08-14T22:30:05.558994Z,47,336,217,0,0,None,0,,477555.jpg,0.0,683,299,0,161,False,0,0,Bobb,0.1,516,198,False,None,0,0,d,13,43,2022-01-06,0.0,660,293,0,3042,215,29905,164,0.0,0.0,Bobb,0
0,0,0,True,True,None,None,0,0,17601,None,,0,0,0,0,0.0,479,25,None,,0,1,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Scott,0.0,415,39,0,0,0,0.0,504,49,344,False,0.0,505,49,0,,None,40,598,42,0,0,None,0,,17601.jpg,0.0,512,49,0,241,False,0,0,Carson,0.2,358,54,False,None,0,0,a,13,43,2021-07-20,0.0,443,12,0,14496,339,16521,546,0.0,0.0,Carson,0
4,5,225,True,True,100,100,4,0.44,61366,1,,0,0,-1,1,444.3,28,24,1,,2,3,3.5,3.5,5,3.72,0.41,5.94,0.65,2.22,10.14,1.11,0.24,Kevin,3.0,111,52,9,0.99,2,86.4,68,43,345,False,222.2,178,70,819,,2024-09-18T23:00:07.299083Z,94,6,5,0,0,4,0,,61366.jpg,3.9,63,25,0,21,False,0,0.0,De Bruyne,4.4,85,28,False,None,9,0.99,a,13,43,2015-08-30,200.0,93,60,51,1052437,13555,1554733,26486,0.3,5.4,De Bruyne,2
3,2,208,True,True,100,100,3,0.39,248875,None,,0,0,-3,3,236.5,91,70,None,,0,3,2.3,2.3,0,1.49,0.19,2.18,0.28,0.69,7.42,0.97,0.09,Jérémy,1.8,198,92,8,1.04,2,69.2,104,61,346,False,229.4,173,67,692,,2024-11-13T14:30:08.065449Z,62,68,43,0,0,None,0,,248875.jpg,3.3,103,48,0,21,False,0,0.0,Doku,1.5,172,53,False,None,8,1.04,a,13,43,2023-08-24,225.0,78,49,46,448371,3636,685837,14870,0.3,7.4,Doku,0
1,2,128,True,True,100,25,2,0.15,121160,None,,0,0,-2,2,10.0,404,11,None,,0,1,0.7,0.2,0,0.01,0.0,0.01,0.0,0.00,17.91,1.38,0.0,Ederson,0.2,389,29,19,1.46,0,28.5,271,18,347,False,276.4,133,18,1170,,2024-12-20T16:30:08.692337Z,53,144,3,0,0,None,0,,121160.jpg,2.6,176,28,0,30,False,29,2.23,Santana de Moraes,4.8,81,12,False,None,13,1.0,a,13,43,2017-07-01,0.0,704,72,34,565039,2740,945080,17998,0.0,6.4,Ederson M.,3
2,4,242,True,True,100,100,2,0.17,209244,3,,0,0,-3,3,508.8,18,15,None,,0,3,5.9,5.9,8,4.26,0.36,7.03,0.6,2.78,20.14,1.72,0.24,Phil,5.4,32,15,17,1.45,2,96.2,53,34,348,False,205.0,195,80,1053,,2024-12-05T00:30:08.366700Z,92,8,6,0,0,None,0,,209244.jpg,3.1,121,53,0,241,False,0,0.0,Foden,5.3,71,20,False,None,11,0.94,a,13,43,2016-12-05,246.0,70,43,46,972492,22412,2186249,37948,0.6,5.0,Foden,2
1,3,138,True,True,100,100,1,0.16,114283,None,,0,0,-1,1,289.1,68,54,None,,0,3,1.1,1.1,1,1.50,0.24,2.28,0.36,0.78,10.31,1.62,0.12,Jack,0.6,315,159,9,1.42,0,60.5,131,78,349,False,114.6,287,129,572,,2024-12-27T02:00:09.682154Z,64,48,27,0,0,None,0,,114283.jpg,1.7,318,146,0,241,False,0,0.0,Grealish,0.2,343,111,False,None,6,0.94,a,13,43,2021-08-05,201.0,92,59,24,42897,627,52514,896,0.1,3.8,Grealish,3
0,7,280,True,True,100,100,4,0.22,477424,None,,0,0,0,0,321.3,56,11,None,,2,2,3.9,3.9,2,1.99,0.11,4.70,0.26,2.71,24.25,1.31,0.15,Joško,3.4,82,22,24,1.3,4,107.4,39,4,350,False,461.0,26,6,1662,,2024-10-31T02:30:07.426838Z,60,78,6,0,0,None,0,,477424.jpg,3.9,59,11,0,97,False,0,0.0,Gvardiol,20.7,19,9,False,None,18,0.97,a,13,43,2023-08-05,290.0,55,2,74,2743848,52678,3862396,108099,0.6,12.3,Gvardiol,1
1,20,551,True,True,100,100,4,0.2,223094,None,,0,0,-2,2,215.8,107,10,3,,4,4,5.5,5.5,13,1.16,0.06,16.90,0.85,15.74,28.57,1.43,0.79,Erling,5.0,39,10,27,1.36,16,197.3,3,1,351,True,660.8,5,1,1792,,2024-09-13T15:00:06.985607Z,148,1,1,0,1,1,0,,223094.jpg,6.2,6,2,0,161,False,0,0.0,Haaland,30.7,6,3,False,None,20,1.0,a,13,43,2022-07-01,1094.0,2,1,123,3080942,112734,5526637,55881,0.3,8.3,Haaland,2
0,0,0,False,True,0,0,0,0,461358,None,,0,0,0,0,0.0,719,77,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Julián,0.0,717,77,0,0,0,0.0,719,77,352,False,0.0,719,77,0,Transferred to Atletico Madrid,2024-08-13T07:07:51.627006Z,70,27,12,0,0,None,0,,461358.jpg,0.0,719,77,0,None,False,0,0,Álvarez,0.1,455,64,False,None,0,0,u,13,43,None,0.0,719,77,0,0,0,29324,64,0.0,0.0,J.Alvarez,0
0,0,0,False,True,0,0,0,0,121145,None,,0,0,-2,2,0.0,706,246,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,João,0.0,690,243,0,0,0,0.0,708,246,353,False,0.0,708,246,0,Permanent transfer to Saudi club Al-Hilal,2024-08-29T11:05:25.670531Z,53,143,15,0,0,None,0,,121145.jpg,0.0,708,246,0,None,False,0,0,Cavaco Cancelo,0.2,345,127,False,None,0,0,u,13,43,None,0.0,703,246,0,4654,0,78028,143,0.0,0.0,João Cancelo,0
1,8,282,True,True,100,100,4,0.3,91651,None,,0,0,-1,1,328.4,54,42,None,,2,3,2.5,2.5,2,1.71,0.13,2.83,0.21,1.13,19.25,1.42,0.08,Mateo,2.0,181,81,18,1.33,3,75.4,87,55,354,False,303.8,114,41,1217,,2024-11-22T17:30:09.194248Z,54,120,73,0,0,None,0,,91651.jpg,3.4,91,41,0,97,False,0,0.0,Kovačić,1.2,195,59,False,None,14,1.04,a,13,43,2023-06-27,122.0,158,100,55,692772,2570,706760,5697,0.4,10.2,Kovačić,4
2,1,189,True,True,100,100,3,0.2,477064,None,,0,0,1,-1,174.8,132,27,None,,0,2,2.5,2.5,2,0.79,0.05,1.89,0.12,1.10,21.61,1.41,0.07,Rico,2.0,170,58,20,1.3,1,52.0,164,44,355,False,223.2,177,68,1382,,2024-12-07T21:30:08.281236Z,46,353,53,0,0,None,0,,477064.jpg,2.6,167,48,1,241,False,0,0.0,Lewis,6.9,55,18,False,None,16,1.04,a,13,43,2022-07-16,122.0,156,24,46,2487359,25525,1937796,40333,0.4,10.0,Lewis,3
3,2,125,True,True,100,25,1,0.17,465351,None,,0,0,-1,1,212.9,109,78,None,,0,3,0.9,0.2,0,1.73,0.3,1.90,0.33,0.17,10.43,1.78,0.03,Matheus Luiz,0.4,344,172,9,1.54,0,43.0,203,104,356,False,133.0,265,116,527,,2024-12-21T22:00:08.310190Z,49,269,177,0,0,None,0,,465351.jpg,2.3,214,91,0,173,False,0,0.0,Nunes,0.1,447,163,False,None,6,1.02,a,13,43,2023-09-01,83.0,208,120,28,71601,420,70180,946,0.1,5.7,Matheus N.,1
0,0,9,True,True,None,None,0,0.0,432714,None,,0,0,-4,4,4.1,420,217,None,,0,3,0.9,0.9,1,0.02,0.05,0.05,0.13,0.03,0.72,1.8,0.08,James,0.4,342,170,0,0.0,0,0.7,474,223,357,False,0.4,486,228,36,,None,46,350,226,0,0,None,0,,432714.jpg,1.0,440,205,0,241,False,0,0.0,McAtee,0.1,482,178,False,None,0,0.0,a,13,43,2021-07-26,3.0,406,216,4,9085,1721,11977,902,0.1,0.9,McAtee,0
0,0,100,True,True,None,None,2,0.29,88248,None,,0,0,-3,3,0.0,705,73,None,,0,1,3.1,3.1,3,0.00,0.0,0.00,0.0,0.00,10.70,1.53,0.0,Stefan,2.6,124,13,8,1.14,0,18.6,329,25,358,False,185.0,221,25,630,,None,52,154,4,0,0,None,0,,88248.jpg,3.3,101,15,0,80,False,21,3.0,Ortega Moreno,0.7,237,34,False,None,7,1.0,a,13,43,2022-07-01,0.0,702,71,23,45162,3917,71151,4068,0.5,4.4,Ortega Moreno,1
0,0,18,True,True,0,0,0,0.0,220566,None,,-1,1,-3,3,17.1,367,201,None,,0,3,0.0,0.0,0,0.09,0.12,0.09,0.12,0.00,0.04,0.06,0.0,Rodrigo 'Rodri',0.0,707,316,0,0.0,0,2.8,439,209,360,False,10.8,444,206,65,Knee injury - Expected back 01 Jun,2024-09-22T22:00:05.633631Z,62,64,39,0,0,None,0,,220566.jpg,1.0,462,220,0,200,False,0,0.0,Hernandez,0.8,225,68,False,None,1,1.38,i,13,43,2019-07-04,0.0,715,320,2,39462,78,418428,878,0.0,0.3,Rodrigo,0
0,1,144,True,True,25,0,3,0.25,171314,None,,0,0,-1,1,120.6,185,44,None,,0,2,0.2,0.0,0,0.74,0.06,1.86,0.15,1.12,15.88,1.32,0.09,Rúben,0.2,390,138,14,1.16,0,42.9,205,63,361,False,231.4,172,66,1086,Muscle injury - 25% chance of playing,2024-12-20T16:30:08.723036Z,54,124,13,1,0,None,0,,171314.jpg,2.2,230,69,0,173,False,0,0.0,Gato Alves Dias,2.3,126,49,False,None,12,0.99,d,13,43,2020-09-29,76.0,223,59,28,334865,219,579922,6798,0.0,5.2,Rúben,3
0,1,63,True,True,25,25,0,0.0,97299,None,,0,0,-2,2,43.8,299,90,None,,1,2,0.2,0.2,0,0.15,0.04,0.75,0.2,0.60,4.36,1.2,0.16,John,0.2,388,137,6,1.65,2,22.0,306,99,362,False,107.8,296,111,328,Foot injury - 25% chance of playing,2024-12-21T22:30:08.482600Z,53,142,14,0,0,None,0,,97299.jpg,2.6,175,50,0,241,False,0,0.0,Stones,1.1,198,78,False,None,4,1.1,d,13,43,2016-08-09,70.0,233,66,21,188543,61,338478,4130,0.0,4.0,Stones,1
0,0,63,True,True,100,100,0,0.0,58621,None,,-1,1,-4,4,147.7,154,31,None,,0,2,0.9,0.9,0,1.34,0.12,1.46,0.13,0.12,19.26,1.79,0.01,Kyle,0.4,345,113,21,1.96,0,33.5,241,74,363,False,157.4,239,91,966,,2024-12-27T02:00:09.726433Z,51,171,20,0,0,None,0,,58621.jpg,0.9,471,158,0,241,False,0,0.0,Walker,3.1,110,41,False,None,9,0.84,a,13,43,2017-07-14,29.0,303,99,13,184559,2519,853230,8916,0.1,2.5,Walker,3
7,12,272,True,True,100,100,3,0.27,510281,6,,1,-1,0,0,448.1,27,23,4,,2,3,6.9,6.9,13,4.46,0.41,7.04,0.65,2.58,12.26,1.12,0.24,Sávio 'Savinho',6.4,16,9,14,1.28,1,112.0,31,23,571,False,280.0,131,49,987,,2024-10-31T02:30:07.756984Z,65,45,25,0,0,None,0,,510281.jpg,3.9,62,24,0,30,False,0,0.0,Moreira de Oliveira,4.3,87,29,False,None,12,1.09,a,13,43,2024-07-18,391.0,38,23,67,912112,314299,545035,26346,1.0,10.3,Savinho,2
0,0,0,True,True,100,100,0,0,472769,None,,0,0,-1,1,0.0,686,304,None,,0,3,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Nico,0.0,662,286,0,0,0,0.0,691,305,607,False,0.0,691,305,0,,2024-11-13T15:30:08.718593Z,49,270,178,0,0,None,0,,472769.jpg,0.0,692,305,0,241,False,0,0,O'Reilly,0.0,623,263,False,None,0,0,a,13,43,2022-12-16,0.0,680,302,0,1292,52,1893,65,0.0,0.0,O’Reilly,0
1,0,195,True,True,None,None,2,0.16,59859,2,,0,0,-1,1,386.1,40,31,2,,0,3,1.7,1.7,1,2.29,0.18,3.83,0.3,1.55,21.69,1.71,0.12,Ilkay,1.2,251,122,20,1.57,0,67.9,110,67,625,False,151.0,246,105,1144,,None,64,46,26,0,0,None,0,,59859.jpg,1.9,288,130,0,80,False,0,0.0,Gündogan,0.4,283,87,False,None,13,1.02,a,13,43,2024-08-23,143.0,136,90,34,138977,549,129904,2518,0.2,5.3,Gündogan,1
0,0,0,False,True,0,0,0,0,476369,None,,0,0,0,0,0.0,621,243,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Issa,0.0,571,232,0,0,0,0.0,626,243,626,False,0.0,627,243,0,Loaned to Benfica,2024-09-05T10:37:05.659734Z,45,401,73,0,0,None,0,,476369.jpg,0.0,633,243,0,None,False,0,0,Kaboré,0.0,680,234,False,None,0,0,u,13,43,None,0.0,604,238,0,491,0,773,7,0.0,0.0,Kaboré,0
0,0,0,True,True,None,None,0,0,516250,None,,0,0,0,0,0.0,638,271,None,,0,3,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Jacob,0.0,592,237,0,0,0,0.0,642,269,671,False,0.0,643,270,0,,None,45,429,265,0,0,None,0,,516250.jpg,0.0,649,273,0,241,False,0,0,Wright,0.0,643,277,False,None,0,0,a,13,43,2024-01-06,0.0,622,265,0,1758,147,1158,111,0.0,0.0,Wright,0
0,0,7,True,True,100,100,0,0.0,554194,None,,0,0,0,0,2.2,432,155,None,,0,2,0.7,0.7,0,0.01,0.01,0.01,0.01,0.00,2.37,2.25,0.0,Jahmai,0.2,358,123,2,1.89,0,2.4,443,152,672,False,19.6,418,148,95,,2024-11-13T15:30:08.805382Z,40,672,209,0,0,None,0,,554194.jpg,0.5,490,168,0,241,False,0,0.0,Simpson-Pusey,0.0,562,199,False,None,1,0.95,a,13,43,2024-07-23,2.0,412,146,1,4814,334,2830,305,0.0,0.2,Simpson-Pusey,1
0,0,0,True,True,None,None,0,0,447880,None,,0,0,0,0,0.0,507,187,None,,0,2,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Josh,0.0,443,164,0,0,0,0.0,527,190,675,False,0.0,528,190,0,,None,40,637,181,0,0,None,0,,447880.jpg,0.0,533,189,0,241,False,0,0,Wilson-Esbrand,0.0,614,210,False,None,0,0,a,13,43,2021-09-17,0.0,472,174,0,1980,157,1322,136,0.0,0.0,Wilson-Esbrand,0
0,0,0,True,True,None,None,0,0,487837,None,,0,0,0,0,0.0,624,54,None,,0,4,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Divin,0.0,574,48,0,0,0,0.0,629,54,698,False,0.0,630,54,0,,None,45,406,67,0,0,None,0,,487837.jpg,0.0,636,57,0,241,False,0,0,Mubama,0.1,443,62,False,None,0,0,a,13,43,2024-12-15,0.0,608,54,0,15606,3361,6563,1747,0.0,0.0,Mubama,0
0,0,0,True,True,None,None,0,0,494307,None,,0,0,0,0,0.0,515,190,None,,0,2,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Max,0.0,451,167,0,0,0,0.0,535,193,703,False,0.0,536,193,0,,None,40,646,185,0,0,None,0,,494307.jpg,0.0,541,192,0,241,False,0,0,Alleyne,0.0,685,237,False,None,0,0,a,13,43,2022-12-16,0.0,480,177,0,251,99,105,58,0.0,0.0,Alleyne,0
0,0,0,True,True,None,None,0,0,613120,None,,0,0,0,0,0.0,548,47,None,,0,1,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Spike,0.0,485,58,0,0,0,0.0,567,66,704,False,0.0,568,66,0,,None,40,687,64,0,0,None,0,,613120.jpg,0.0,574,66,0,241,False,0,0,Brits,0.0,692,72,False,None,0,0,a,13,43,2024-12-25,0.0,517,34,0,334,176,98,42,0.0,0.0,Brits,0
7,11,340,True,True,100,100,5,0.37,493250,3,,1,-1,4,-4,382.5,41,32,None,,1,3,6.1,4.6,9,2.31,0.17,4.81,0.35,2.50,20.73,1.52,0.18,Amad,5.6,24,13,19,1.39,3,110.2,34,24,364,False,367.4,71,21,1231,,2024-11-08T18:30:07.952497Z,54,137,82,0,0,None,0,,493250.jpg,4.4,34,13,0,54,False,0,0.0,Diallo,17.4,21,7,False,None,13,0.95,a,14,1,2021-01-07,351.0,45,27,80,2824044,387433,1321396,64742,1.0,14.8,Amad,3
0,0,26,True,True,100,100,0,0.0,467169,None,,0,0,-3,3,29.4,328,186,None,,0,3,1.1,-0.4,0,0.11,0.12,0.37,0.4,0.26,1.79,1.92,0.28,Antony Matheus,0.6,314,158,2,2.14,0,8.2,382,187,365,False,23.6,403,187,84,,2024-10-25T13:00:06.238324Z,57,95,60,0,0,None,0,,467169.jpg,1.0,461,219,0,30,False,0,0.0,dos Santos,0.2,346,112,False,None,0,0.0,a,14,1,2022-09-01,30.0,297,161,6,17623,529,34672,740,0.1,1.1,Antony,0
7,12,388,True,True,100,100,6,0.35,141746,1,,0,0,-2,2,649.2,2,2,1,,2,3,3.7,2.2,7,3.58,0.21,9.81,0.57,6.23,24.20,1.39,0.36,Bruno,3.2,94,42,25,1.44,4,146.4,11,8,366,False,494.8,17,6,1565,,2024-12-27T00:30:09.652602Z,83,10,7,0,0,1,0,,141746.jpg,4.6,29,12,2,173,False,0,0.0,Borges Fernandes,10.5,33,8,False,None,19,1.09,a,14,1,2020-01-30,323.0,50,30,88,2361497,272720,3255882,33570,0.4,10.6,B.Fernandes,1
0,0,0,True,True,None,None,0,0,451302,None,,0,0,-2,2,0.0,570,59,None,,0,1,0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Altay,0.0,510,66,0,0,0,0.0,580,70,367,False,0.0,581,70,0,,None,43,563,32,0,0,None,0,,451302.jpg,0.0,587,70,0,219,False,0,0,Bayindir,0.1,433,63,False,None,0,0,a,14,1,2023-09-01,0.0,545,50,0,5479,2954,7840,397,0.0,0.0,Bayindir,0
0,3,195,True,True,100,100,3,0.32,61256,None,,0,0,-2,2,236.7,90,69,None,,1,3,1.1,-0.4,0,1.54,0.17,2.59,0.28,1.05,15.76,1.7,0.11,Carlos Henrique,0.6,308,153,14,1.51,1,63.6,119,72,368,False,249.2,159,63,833,,2024-11-10T23:00:08.039181Z,48,284,185,0,0,None,0,,61256.jpg,2.3,209,87,0,30,False,0,0.0,Casimiro,0.5,267,83,False,None,10,1.08,a,14,1,2022-08-22,150.0,129,86,32,120126,836,147866,2730,0.1,6.7,Casemiro,1
1,6,211,True,True,0,None,5,0.25,216051,None,,0,0,0,0,232.5,94,18,None,,2,2,0.0,0.0,0,1.48,0.08,2.68,0.14,1.20,30.10,1.53,0.06,Diogo,1.0,272,89,28,1.43,0,67.3,112,23,369,False,299.8,117,44,1766,Suspended until 19 Jan,2025-01-12T22:00:08.226294Z,50,203,24,0,0,None,0,,216051.jpg,2.7,162,47,0,173,False,0,0.0,Dalot Teixeira,6.6,57,20,False,None,20,1.02,s,14,1,2018-06-08,143.0,135,15,54,1312776,29006,1525060,91468,0.2,10.8,Dalot,4
0,0,114,True,True,100,100,3,0.43,80607,2,,0,0,-2,2,249.1,83,66,4,,0,3,1.1,-0.4,0,1.20,0.17,1.32,0.19,0.12,11.26,1.63,0.02,Christian,0.6,313,157,7,1.01,0,36.6,231,118,370,False,92.6,317,146,622,,2024-11-01T10:30:06.566158Z,53,141,84,0,0,None,0,,80607.jpg,1.7,316,144,0,58,False,0,0.0,Eriksen,0.2,369,127,False,None,7,1.01,a,14,1,2022-07-15,24.0,311,166,19,22784,205,34286,619,0.1,3.6,Eriksen,2
0,3,62,True,True,25,100,1,0.31,37642,None,,0,0,-1,1,4.1,419,146,None,,1,2,0.1,-1.0,0,0.02,0.01,0.10,0.03,0.08,2.62,0.82,0.02,Jonny,0.0,515,217,2,0.62,0,6.1,406,137,371,False,51.0,365,126,288,Unknown - 25% chance of playing,2025-01-14T12:00:08.993380Z,44,470,78,0,0,None,0,,37642.jpg,2.3,208,64,0,242,False,0,0.0,Evans,0.1,449,160,False,None,3,0.94,d,14,1,2023-07-18,6.0,386,137,14,8778,119,15847,252,0.0,3.2,Evans,1
2,3,170,True,True,100,100,2,0.18,493105,None,,0,0,-5,5,219.6,104,74,None,,1,3,1.3,-0.2,1,0.81,0.07,5.07,0.44,4.26,18.49,1.62,0.37,Alejandro,0.8,305,151,19,1.67,3,86.9,66,42,372,False,217.4,186,72,1027,,2024-10-07T15:30:06.108745Z,60,79,52,0,0,None,0,,493105.jpg,2.7,165,70,0,10,False,0,0.0,Garnacho,5.0,75,23,False,None,10,0.88,a,14,1,2022-04-15,439.0,31,17,52,1128368,7456,2380208,22633,0.1,8.7,Garnacho,1
0,0,0,False,True,0,0,0,0,465527,None,,0,0,0,0,0.0,618,258,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Hannibal,0.0,567,220,0,0,0,0.0,623,256,373,False,0.0,624,257,0,Permanent move to Burnley,2024-08-30T09:47:42.727251Z,45,396,244,0,0,None,0,,465527.jpg,0.0,630,260,0,None,False,0,0,Mejbri,0.0,558,222,False,None,0,0,u,14,1,None,0.0,600,252,0,1740,0,11615,45,0.0,0.0,Hannibal,0
